OBJECTID,COUNTY_NAME,STATE_NAME,STATE_ABBR,FIPS,Votes_Tot,Votes_Trump,Votes_Harris,Votes_Stein,Pct_Trump,Pct_Harris,Pct_Stein,Winner_2024,Winner_2020,Winner_2016,Median_Income,Median_Age,Pct_White_Census,Pct_Black_Census,Pct_Hispanic_Census,Pct_Bachelors_Plus,Pct_Poverty,Gini_Index,Vote_Margin_Pct,Urban_Proxy,College_Bin
1683,Dodge County,Nebraska,NE,31053,16443,10795,5434,49,0.6565103691540474,0.3304749741531351,0.00297999148573861,Trump,Trump,Trump,71294,38.9,0.787864103806601,0.00524955580681634,0.1709470737091477,0.21546307629538963,0.09321071438464308,0.3931,-0.3260353950009123,Suburban/Mid,Medium
1684,Douglas County,Nebraska,NE,31055,273403,120919,148733,1007,0.4422738594675259,0.5440064666444772,0.00368320757270403,Harris,Biden,Clinton,79081,35.5,0.6661827175507847,0.10587212470173075,0.14123400192327074,0.4223655936411241,0.11246619309424834,0.4824,0.10173260717695126,Urban/High,High
1685,Dundy County,Nebraska,NE,31057,929,829,96,0,0.892357373519914,0.10333692142088267,0,Trump,Trump,Trump,56563,45.6,0.9613473219215904,0.00331308669243511,0.02429596907785753,0.2328125,0.12002243409983174,0.4489,-0.7890204520990313,Rural/Low,Medium
1686,Fillmore County,Nebraska,NE,31059,3013,2315,662,8,0.76833720544308,0.2197145701958181,0.00265516096913375,Trump,Trump,Trump,76354,46.3,0.9302828319221762,0.00270221581696991,0.03675013511079085,0.21936423198252852,0.07893263668594887,0.4809,-0.548622635247262,Rural/Low,Medium
1687,Franklin County,Nebraska,NE,31061,1600,1351,236,3,0.844375,0.1475,0.001875,Trump,Trump,Trump,57692,49,0.9327057182705718,0.00244072524407252,0.03138075313807531,0.2000939408172851,0.14122681883024252,0.4923,-0.696875,Rural/Low,Medium
1688,Frontier County,Nebraska,NE,31063,1410,1213,185,1,0.8602836879432624,0.13120567375886524,7.092198581560284e-4,Trump,Trump,Trump,68207,42.8,0.9234972677595628,0.0117096018735363,0.03747072599531616,0.26096997690531176,0.12059064807219032,0.3801,-0.7290780141843971,Rural/Low,High
1689,Furnas County,Nebraska,NE,31065,2413,2043,358,3,0.8466639038541235,0.1483630335681724,0.00124326564442602,Trump,Trump,Trump,60625,46.4,0.9174809989142236,0.00282301845819761,0.0505971769815418,0.22256190767349435,0.12344858156028368,0.4366,-0.6983008702859511,Rural/Low,Medium
1690,Gage County,Nebraska,NE,31067,10916,7523,3242,27,0.6891718578233785,0.29699523635031144,0.00247343349212165,Trump,Trump,Trump,64426,42.8,0.9287628199205396,0.00965536357756629,0.03210754873879701,0.22127855685035225,0.13195391488361158,0.4306,-0.3921766214730671,Suburban/Mid,Medium
1691,Garden County,Nebraska,NE,31069,1117,949,162,1,0.8495971351835273,0.1450313339301701,8.952551477170994e-4,Trump,Trump,Trump,44777,54.1,0.945679012345679,6.172839506172839e-4,0.03271604938271605,0.20706260032102727,0.1406151914626491,0.4464,-0.7045658012533572,Rural/Low,Medium
1692,Garfield County,Nebraska,NE,31071,1015,893,116,0,0.8798029556650246,0.11428571428571428,0,Trump,Trump,Trump,68611,45,0.9643850862548692,0.00389538119087367,0.02114635503617139,0.3267871170463472,0.1165217391304348,0.4519,-0.7655172413793103,Rural/Low,High
1693,Gosper County,Nebraska,NE,31073,1118,907,203,2,0.8112701252236136,0.1815742397137746,0.00178890876565295,Trump,Trump,Trump,79145,49.2,0.9155002592016588,0,0.06376360808709176,0.2880658436213992,0.07018469656992084,0.4043,-0.629695885509839,Rural/Low,High
1694,Grant County,Nebraska,NE,31075,366,351,15,0,0.9590163934426228,0.04098360655737704,0,Trump,Trump,Trump,69063,37.8,0.9453237410071944,0.00287769784172661,0.0014388489208633,0.29411764705882354,0.10802919708029196,0.4437,-0.9180327868852458,Rural/Low,High
1695,Greeley County,Nebraska,NE,31077,1235,1030,192,7,0.8340080971659919,0.15546558704453442,0.00566801619433198,Trump,Trump,Trump,58894,44.5,0.9253731343283582,0.00633197648123021,0.02170963364993215,0.1844850065189048,0.11177278973889145,0.3929,-0.6785425101214575,Rural/Low,Low
1696,Hall County,Nebraska,NE,31079,22804,15566,6956,59,0.6825995439396597,0.3050342045255218,0.00258726539203648,Trump,Trump,Trump,67549,36,0.6208934663868911,0.03600775255882494,0.3133539427527991,0.2111330615919378,0.11751767734367365,0.4528,-0.3775653394141379,Suburban/Mid,Medium
1697,Hamilton County,Nebraska,NE,31081,5547,4416,1067,13,0.7961060032449973,0.19235622859203172,0.00234360915810347,Trump,Trump,Trump,79884,41.3,0.9276329730875186,0.00222504767959313,0.04068658614113159,0.2957790192427064,0.06725587411079974,0.3804,-0.6037497746529655,Rural/Low,High
1698,Harlan County,Nebraska,NE,31083,1802,1506,280,5,0.8357380688124305,0.15538290788013318,0.0027746947835738,Trump,Trump,Trump,70536,47.1,0.9357950765136394,0.00199600798403193,0.02328675981370592,0.2417530631479736,0.07208121827411168,0.4868,-0.6803551609322973,Rural/Low,Medium
1699,Hayes County,Nebraska,NE,31085,494,472,19,2,0.9554655870445344,0.03846153846153846,0.00404858299595141,Trump,Trump,Trump,60313,48.7,0.923887587822014,0,0.06440281030444965,0.159375,0.12295081967213116,0.4381,-0.917004048582996,Rural/Low,Low
1700,Hitchcock County,Nebraska,NE,31087,1433,1269,152,1,0.8855547801814374,0.1060711793440335,6.978367062107466e-4,Trump,Trump,Trump,52016,44.7,0.9261822376009228,7.689350249903883e-4,0.03883121876201461,0.1977186311787072,0.1161793372319688,0.445,-0.7794836008374039,Rural/Low,Medium
1701,Holt County,Nebraska,NE,31089,5442,4708,681,10,0.8651231165012863,0.12513781697905182,0.00183755972069092,Trump,Trump,Trump,67225,41.8,0.916278608936887,0.00317051421777469,0.05508768453383533,0.27014080418057773,0.10834170854271356,0.457,-0.7399852995222345,Rural/Low,High
1702,Hooker County,Nebraska,NE,31091,427,369,55,0,0.8641686182669789,0.1288056206088993,0,Trump,Trump,Trump,45854,44.8,0.8711256117455138,0.01794453507340946,0,0.20745920745920743,0.07666098807495741,0.3865,-0.7353629976580796,Rural/Low,Medium
1703,Howard County,Nebraska,NE,31093,3550,2868,642,6,0.8078873239436619,0.1808450704225352,0.00169014084507042,Trump,Trump,Trump,74508,42.3,0.9177449168207024,0.00508317929759704,0.02988293284041898,0.22969941677882455,0.05443453777569216,0.408,-0.6270422535211267,Rural/Low,Medium
1704,Jefferson County,Nebraska,NE,31095,3631,2614,968,13,0.7199118700082622,0.26659322500688515,0.00358028091434866,Trump,Trump,Trump,60568,44.7,0.9113906359189378,0.00628930817610062,0.05296995108315863,0.19698173153296267,0.09874069834001144,0.4003,-0.45331864500137703,Rural/Low,Medium
1705,Johnson County,Nebraska,NE,31097,2152,1496,625,9,0.6951672862453532,0.2904275092936803,0.00418215613382899,Trump,Trump,Trump,59457,40.1,0.7814934448033442,0.04655139654189626,0.11685350560516816,0.18977907905243543,0.06809202881710434,0.3763,-0.4047397769516729,Rural/Low,Medium
1706,Kearney County,Nebraska,NE,31099,3604,2828,736,8,0.7846836847946724,0.2042175360710322,0.00221975582685904,Trump,Trump,Trump,79167,40.3,0.9127967746752276,2.9864118261908315e-4,0.06480513662834105,0.3290561113527621,0.06690887072358462,0.4512,-0.5804661487236402,Rural/Low,High
1707,Keith County,Nebraska,NE,31101,4199,3416,731,14,0.8135270302452965,0.17408906882591094,0.00333412717313646,Trump,Trump,Trump,58132,49,0.8606627017841971,0.01322976089331229,0.08993809928389368,0.21346280447662935,0.10717361880152576,0.4301,-0.6394379614193856,Rural/Low,Medium
1708,Keya Paha County,Nebraska,NE,31103,544,500,44,0,0.9191176470588236,0.08088235294117647,0,Trump,Trump,Trump,60313,49,0.9382321618743344,0.00106496272630457,0.0362087326943557,0.2571428571428571,0.10436634717784878,0.4638,-0.8382352941176471,Rural/Low,High
1709,Kimball County,Nebraska,NE,31105,1720,1424,272,4,0.8279069767441861,0.15813953488372093,0.00232558139534883,Trump,Trump,Trump,59438,48.5,0.8366188769414575,0.01314217443249701,0.0991636798088411,0.14285714285714285,0.11090686274509803,0.445,-0.6697674418604652,Rural/Low,Low
1710,Knox County,Nebraska,NE,31107,4436,3593,786,8,0.8099639314697926,0.17718665464382327,0.0018034265103697,Trump,Trump,Trump,64821,44.5,0.84943793350873,0.00597943075819182,0.02786414733317388,0.19679274882342687,0.13185873151655872,0.4235,-0.6327772768259694,Rural/Low,Medium
1711,Lancaster County,Nebraska,NE,31109,157633,74215,81012,585,0.4708087773499204,0.5139279211840161,0.00371115185272119,Harris,Biden,Clinton,72625,34.3,0.7874645089333988,0.03770163096705625,0.08239797573476935,0.4107453278506882,0.11680917185965252,0.4608,0.04311914383409571,Urban/High,High
1712,Lincoln County,Nebraska,NE,31111,16464,12674,3586,47,0.7698007774538387,0.21780855199222543,0.00285471331389698,Trump,Trump,Trump,64342,42.4,0.8672703827442706,0.00844030244417091,0.09082117109196412,0.2041537038594131,0.1283759452646741,0.4162,-0.5519922254616132,Suburban/Mid,Medium
1713,Logan County,Nebraska,NE,31113,440,409,25,1,0.9295454545454546,0.05681818181818181,0.00227272727272727,Trump,Trump,Trump,71650,44.8,0.895320197044335,0.01600985221674877,0.01354679802955665,0.2672727272727273,0.08188585607940446,0.5147,-0.8727272727272728,Rural/Low,High
1714,Loup County,Nebraska,NE,31115,428,354,73,0,0.8271028037383178,0.1705607476635514,0,Trump,Trump,Trump,60156,47.1,0.8617021276595744,0,0.09397163120567376,0.25952380952380955,0.08156028368794327,0.406,-0.6565420560747663,Rural/Low,High
1715,McPherson County,Nebraska,NE,31117,283,267,12,0,0.9434628975265018,0.04240282685512368,0,Trump,Trump,Trump,61316,46.6,0.9935205183585312,0,0,0.24397590361445784,0.07127429805615551,0.376,-0.9010600706713782,Rural/Low,Medium
1716,Madison County,Nebraska,NE,31119,15690,12145,3360,28,0.7740599107711919,0.21414913957934992,0.00178457616316124,Trump,Trump,Trump,64637,37.1,0.781680033769523,0.00906148867313915,0.15922330097087378,0.2349472778136432,0.1178306220925193,0.4668,-0.559910771191842,Suburban/Mid,Medium
1717,Merrick County,Nebraska,NE,31121,4342,3551,730,13,0.817825886688162,0.16812528788576692,0.0029940119760479,Trump,Trump,Trump,62849,42.8,0.9113825363825364,6.496881496881497e-4,0.05418399168399168,0.1756007393715342,0.08742229863774632,0.4304,-0.6497005988023952,Rural/Low,Low
1718,Morrill County,Nebraska,NE,31123,2426,2026,366,5,0.8351195383347073,0.1508656224237428,0.00206100577081615,Trump,Trump,Trump,59773,41.3,0.8127200704225352,8.802816901408451e-4,0.144806338028169,0.21816449666560817,0.12434998869545558,0.462,-0.6842539159109645,Rural/Low,Medium
1719,Nance County,Nebraska,NE,31125,1837,1462,352,8,0.7958628198149155,0.19161676646706588,0.00435492651061513,Trump,Trump,Trump,65438,43.6,0.9464392579293835,0.00329144225014961,0.02333931777378815,0.18400687876182287,0.16129032258064516,0.4242,-0.6042460533478495,Rural/Low,Low
1720,Nemaha County,Nebraska,NE,31127,3418,2443,915,12,0.7147454651843184,0.26770040959625513,0.00351082504388531,Trump,Trump,Trump,60132,39,0.8966595593461265,0.01236673773987206,0.03113006396588486,0.29162156310889803,0.13012232415902142,0.481,-0.44704505558806323,Rural/Low,High
1721,Nuckolls County,Nebraska,NE,31129,2258,1836,399,0,0.8131089459698848,0.1767050487156776,0,Trump,Trump,Trump,70201,50.5,0.9263878698948398,0.00195646857422352,0.03448275862068965,0.2664941785252264,0.07434944237918216,0.4577,-0.6364038972542072,Rural/Low,High
1722,Otoe County,Nebraska,NE,31131,8198,5651,2463,19,0.6893144669431569,0.3004391314954867,0.00231763844840204,Trump,Trump,Trump,81430,41.8,0.8651944012441679,0.00802488335925349,0.08279937791601866,0.2718129926610492,0.09541816348396044,0.4336,-0.3888753354476702,Suburban/Mid,High
1723,Pawnee County,Nebraska,NE,31133,1379,1085,284,1,0.7868020304568528,0.20594633792603337,7.251631617113851e-4,Trump,Trump,Trump,54926,47.1,0.940133910988578,0.00236313509255612,0.01851122489168964,0.20375640295959024,0.14066908504635228,0.4402,-0.5808556925308195,Rural/Low,Medium
1724,Perkins County,Nebraska,NE,31135,1426,1224,187,4,0.8583450210378681,0.13113604488078542,0.00280504908835904,Trump,Trump,Trump,67500,41,0.91005291005291,0,0.05079365079365079,0.25721518987341774,0.07656529516994633,0.4153,-0.7272089761570827,Rural/Low,High
1725,Phelps County,Nebraska,NE,31137,4965,4158,758,7,0.8374622356495468,0.1526686807653575,0.00140986908358509,Trump,Trump,Trump,65988,40.7,0.9007013247244796,0.008126461093176,0.06467772459089391,0.26744186046511625,0.13613406795224978,0.4898,-0.6847935548841892,Rural/Low,High
1726,Pierce County,Nebraska,NE,31139,3897,3420,446,11,0.8775981524249422,0.11444701052091352,0.00282268411598665,Trump,Trump,Trump,75938,39.7,0.9452954048140044,0.00396608315098468,0.02475382932166302,0.22922983626440263,0.07971619365609349,0.4075,-0.7631511419040287,Rural/Low,Medium
1727,Platte County,Nebraska,NE,31141,15658,12326,3191,29,0.7872014305786179,0.20379358794226593,0.00185208838932175,Trump,Trump,Trump,72335,38.4,0.7429419640258456,0.00812037953315094,0.2224227254205716,0.24086645824028585,0.08724238582421795,0.4221,-0.583407842636352,Suburban/Mid,Medium
1728,Polk County,Nebraska,NE,31143,2819,2296,501,3,0.8144732174529975,0.1777225966654842,0.00106420716566158,Trump,Trump,Trump,71771,43.7,0.9095795738145518,7.679017085813016e-4,0.05778460357074294,0.18579686209744012,0.06224310041103934,0.3788,-0.6367506207875133,Rural/Low,Medium
1729,Red Willow County,Nebraska,NE,31145,5323,4457,815,6,0.8373097877136952,0.15310914897614128,0.00112718391884275,Trump,Trump,Trump,60000,41.2,0.9006691169541042,0.00848176420695504,0.06172839506172839,0.26032714166897697,0.1410768182260734,0.4749,-0.684200638737554,Rural/Low,High
1730,Richardson County,Nebraska,NE,31147,3942,2962,934,11,0.7513952308472855,0.23693556570268895,0.00279046169457128,Trump,Trump,Trump,55578,45.9,0.909067590098756,0.0124406823137104,0.02193151212004617,0.22377622377622375,0.10577800965175428,0.4631,-0.5144596651445966,Rural/Low,Medium
1731,Rock County,Nebraska,NE,31149,834,745,85,1,0.8932853717026379,0.10191846522781776,0.00119904076738609,Trump,Trump,Trump,57500,45.2,0.9842696629213484,0.00149812734082397,0.00449438202247191,0.2904255319148936,0.10484511517077046,0.4791,-0.7913669064748201,Rural/Low,High
1732,Saline County,Nebraska,NE,31151,5655,3734,1855,8,0.6603006189213085,0.3280282935455349,0.00141467727674624,Trump,Trump,Trump,77027,37.4,0.656809179073897,0.00464417429312935,0.2870509493238629,0.20126679043354812,0.09500321681321038,0.4035,-0.3322723253757736,Rural/Low,Medium
1733,Sarpy County,Nebraska,NE,31153,100735,55567,43825,296,0.55161562515511,0.4350523651163945,0.00293840273986201,Trump,Trump,Trump,101402,35.5,0.7755538492458168,0.04086554565552355,0.11062040391443488,0.4186825337480411,0.05178474851270957,0.3969,-0.11656326003871548,Urban/High,High
1734,Saunders County,Nebraska,NE,31155,13565,9854,3558,28,0.726428308145964,0.2622926649465536,0.00206413564319941,Trump,Trump,Trump,89395,40.4,0.92974825359167,0.00672202451561882,0.02710777206625368,0.3030361507783353,0.06420588628166882,0.3998,-0.4641356431994104,Suburban/Mid,High
1735,Scotts Bluff County,Nebraska,NE,31157,15040,11033,3856,33,0.7335771276595745,0.25638297872340426,0.00219414893617021,Trump,Trump,Trump,60960,39.8,0.715724740518129,0.00570442719203049,0.2342989119848624,0.2590235289286741,0.13921451185077435,0.4439,-0.47719414893617024,Suburban/Mid,High
1736,Seward County,Nebraska,NE,31159,9184,6667,2388,23,0.7259364111498258,0.26001742160278746,0.00250435540069686,Trump,Trump,Trump,81122,37.6,0.9400657745520526,0.00674756180539804,0.02818099342254479,0.31621231269182165,0.06885787734116783,0.3781,-0.4659189895470383,Suburban/Mid,High
1737,Sheridan County,Nebraska,NE,31161,2484,2102,362,4,0.8462157809983898,0.1457326892109501,0.00161030595813204,Trump,Trump,Trump,56900,46.6,0.811783313562673,0.00612890470541716,0.05140371688414393,0.2173793103448276,0.107383923092657,0.4667,-0.7004830917874397,Rural/Low,Medium
1738,Sherman County,Nebraska,NE,31163,1687,1344,328,2,0.7966804979253111,0.1944279786603438,0.00118553645524599,Trump,Trump,Trump,61935,47.9,0.9270342972427706,0.00638870208473436,0.02622730329522528,0.1884939195509822,0.09492803289924606,0.3931,-0.6022525192649674,Rural/Low,Medium
1739,Sioux County,Nebraska,NE,31165,678,597,77,0,0.8805309734513275,0.11356932153392332,0,Trump,Trump,Trump,54076,41.5,0.9398496240601504,0.00334168755221386,0.03842940685045948,0.2505938242280285,0.11445279866332496,0.3858,-0.7669616519174042,Rural/Low,Medium
1740,Stanton County,Nebraska,NE,31167,3064,2536,492,11,0.8276762402088773,0.16057441253263707,0.00359007832898172,Trump,Trump,Trump,78275,42,0.8966580976863753,0.00205655526992287,0.06649528706083976,0.22347066167290883,0.07080874696286012,0.4359,-0.6671018276762403,Rural/Low,Medium
1741,Thayer County,Nebraska,NE,31169,2852,2278,544,6,0.7987377279102384,0.19074333800841511,0.00210378681626928,Trump,Trump,Trump,63095,46.2,0.9339813689752936,0.00101255569056298,0.03098420413122721,0.23021788990825687,0.09002079002079003,0.4226,-0.6079943899018233,Rural/Low,Medium
1742,Thomas County,Nebraska,NE,31171,393,348,44,0,0.8854961832061069,0.11195928753180662,0,Trump,Trump,Trump,72708,45.1,0.8817891373801917,0.01277955271565495,0.03993610223642172,0.2693069306930693,0.04792332268370607,0.3715,-0.7735368956743003,Rural/Low,High
1743,Thurston County,Nebraska,NE,31173,2123,1125,978,4,0.5299105040037683,0.46066886481394254,0.00188412623645784,Trump,Trump,Trump,64838,28.7,0.3636363636363637,0.0015001500150015,0.04395439543954396,0.20249052517596103,0.1800397371236436,0.4151,-0.06924163918982573,Rural/Low,Medium
1744,Valley County,Nebraska,NE,31175,2299,1872,403,6,0.8142670726402784,0.1752936059156155,0.00260983036102653,Trump,Trump,Trump,58902,45.4,0.9565217391304348,0.00146555935515388,0.02613580850024426,0.2763836369886559,0.09253287025551972,0.4556,-0.6389734667246629,Rural/Low,High
1745,Washington County,Nebraska,NE,31177,12545,8855,3538,27,0.7058589079314468,0.28202471104025506,0.00215225189318453,Trump,Trump,Trump,90188,42.6,0.9333460384010672,0.00242984420410691,0.03158797465338987,0.3651423400849168,0.06906849051151141,0.4176,-0.42383419689119173,Suburban/Mid,High
1746,Wayne County,Nebraska,NE,31179,4073,3011,1006,11,0.7392585317947459,0.24699238890252884,0.00270071200589246,Trump,Trump,Trump,67687,31.6,0.8559166155732679,0.01011649294911097,0.10055180870631514,0.2936435244550284,0.13171556199444645,0.4256,-0.49226614289221704,Rural/Low,High
1747,Webster County,Nebraska,NE,31181,1763,1449,296,4,0.8218944980147476,0.16789563244469655,0.0022688598979013,Trump,Trump,Trump,65197,44.6,0.8918759231905465,0.00147710487444608,0.05494830132939438,0.21876297218762972,0.0993939393939394,0.4398,-0.653998865570051,Rural/Low,Medium
1748,Wheeler County,Nebraska,NE,31183,486,424,57,1,0.8724279835390947,0.11728395061728394,0.00205761316872428,Trump,Trump,Trump,55893,59.9,0.9681528662420382,0,0.01910828025477707,0.2958860759493671,0.05222929936305733,0.4543,-0.7551440329218108,Rural/Low,High
1749,York County,Nebraska,NE,31185,6984,5234,1648,23,0.7494272623138604,0.23596792668957617,0.00329324169530355,Trump,Trump,Trump,74058,39,0.8849694329281147,0.01236736701567001,0.06036118333216218,0.23862687813021705,0.09035964781375914,0.4139,-0.5134593356242843,Rural/Low,Medium
1750,Churchill County,Nevada,NV,32001,13503,9962,3179,362,0.7377619788195215,0.23542916388950605,0.026808857290972404,Trump,Trump,Trump,73268,39.8,0.7149605684391348,0.02537674709143437,0.14820020301397674,0.18608322995376111,0.0913982812625492,0.4278,-0.5023328149300155,Suburban/Mid,Medium
1751,Clark County,Nevada,NV,32003,1031223,493052,520187,17984,0.4781235484468442,0.5044369646526503,0.017439486900505452,Harris,Biden,Clinton,73845,38.3,0.3938766150310145,0.12125092206521684,0.3144774266227912,0.2730858178753908,0.1320819368165142,0.4697,0.02631341620580613,Urban/High,High
1752,Douglas County,Nevada,NV,32005,35556,23237,11553,766,0.653532455844302,0.3249240634492069,0.021543480706491147,Trump,Trump,Trump,88018,54.2,0.7815774625181364,7.254554247944543e-4,0.1275390939867806,0.3205157607726219,0.08287762790132458,0.4723,-0.3286083923950951,Urban/High,High
1753,Elko County,Nevada,NV,32007,22465,17352,4632,481,0.7724015134653908,0.2061874026263076,0.021411083908301626,Trump,Trump,Trump,83427,35.4,0.6271447671395677,0.00852336032087944,0.2566478496620367,0.1753764393268379,0.11027033162444903,0.4229,-0.5662141108390831,Suburban/Mid,Low
1755,Eureka County,Nevada,NV,32011,1036,910,104,22,0.8783783783783784,0.10038610038610038,0.02123552123552122,Trump,Trump,Trump,73095,50.1,0.8325301204819278,0.00120481927710843,0.02951807228915662,0.1813285457809695,0.22067714631197097,0.3868,-0.777992277992278,Rural/Low,Low
1756,Humboldt County,Nevada,NV,32013,8030,6141,1711,178,0.7647571606475716,0.2130759651307597,0.022166874221668714,Trump,Trump,Trump,79946,37.6,0.6471472339441586,0.0069368171570611,0.26880166483611767,0.19797802197802197,0.12159953298307064,0.4368,-0.5516811955168119,Suburban/Mid,Medium
1757,Lander County,Nevada,NV,32015,2725,2180,482,63,0.8,0.17688073394495413,0.02311926605504583,Trump,Trump,Trump,84474,37.3,0.6979982593559617,0.02454308093994778,0.22036553524804176,0.16568047337278108,0.11418563922942208,0.4184,-0.623119266055046,Rural/Low,Low
1758,Lincoln County,Nevada,NV,32017,2472,2108,314,50,0.8527508090614887,0.12702265372168284,0.02022653721682846,Trump,Trump,Trump,69496,43.6,0.8472596585804133,0.04177897574123989,0.05278526504941599,0.18986549890522364,0.06596962907642519,0.3908,-0.7257281553398058,Rural/Low,Medium
1759,Lyon County,Nevada,NV,32019,33541,23861,8954,726,0.7113979905190663,0.26695685876986375,0.021645150711069983,Trump,Trump,Trump,73460,42.9,0.7171862114464786,0.01187530925284512,0.18688767936665016,0.17205765520372265,0.1100920468843123,0.4121,-0.4444411317492025,Urban/High,Low
1760,Mineral County,Nevada,NV,32021,2295,1528,711,56,0.6657952069716776,0.30980392156862746,0.02440087145969494,Trump,Trump,Trump,50584,41.9,0.564845292955892,0.02896642527978933,0.1819179284617073,0.11470408785845028,0.18043576940535633,0.4095,-0.35599128540305014,Rural/Low,Low
1761,Nye County,Nevada,NV,32023,26997,18946,7559,492,0.7017816794458643,0.2799940734155647,0.01822424713857096,Trump,Trump,Trump,55975,52.4,0.7029526190162948,0.02584246433739921,0.16409494991260548,0.12673745173745174,0.15528439661798615,0.4427,-0.42178760603029963,Urban/High,Low
1762,Pershing County,Nevada,NV,32027,2308,1764,496,48,0.7642980935875217,0.2149046793760832,0.02079722703639514,Trump,Trump,Trump,72007,40.9,0.6455034588777864,0.04242890084550346,0.2327440430438125,0.09348441926345608,0.08054260279779568,0.3923,-0.5493934142114385,Rural/Low,Low
1763,Storey County,Nevada,NV,32029,3075,2108,913,54,0.6855284552845529,0.2969105691056911,0.017560975609756058,Trump,Trump,Trump,96000,56.8,0.8448900700652332,0.01932834017878714,0.07030683740033825,0.3163082437275986,0.07073643410852713,0.4186,-0.3886178861788618,Rural/Low,High
1764,Washoe County,Nevada,NV,32031,263734,127443,130071,6220,0.4832255226857364,0.4931901082150955,0.023584369099168112,Harris,Biden,Clinton,85600,38.9,0.5972710820098827,0.02386684832340321,0.2563556133965065,0.3318290047678912,0.10685089828392168,0.4661,0.009964585529359138,Urban/High,High
1765,White Pine County,Nevada,NV,32033,4315,3364,883,68,0.7796060254924682,0.20463499420625725,0.015758980301274594,Trump,Trump,Trump,72294,41.7,0.7166892502258356,0.07000903342366757,0.16384372177055104,0.1415278403121717,0.08385430823593368,0.3571,-0.5749710312862109,Rural/Low,Low
1766,Carson City,Nevada,NV,32510,31068,16873,13375,820,0.5430990086262392,0.430507274365907,0.026393717007853812,Trump,Trump,Trump,71809,42.1,0.6316907682818176,0.01960112398053594,0.2588067987115345,0.2450615380967061,0.11095160335205556,0.4464,-0.11259173426033214,Urban/High,Medium
1767,Belknap County,New Hampshire,NH,33001,40676,22765,17469,133,0.5596666338873045,0.42946700757203266,0.00326974137083292,Trump,Trump,Trump,87983,48.3,0.9318973561430792,0.00629860031104199,0.02157076205287713,0.3257467120088499,0.08761730228443236,0.4492,-0.13019962631527188,Urban/High,High
1768,Carroll County,New Hampshire,NH,33003,34658,17426,16822,107,0.5027987766172313,0.485371342835709,0.00308731028911073,Trump,Biden,Trump,82961,54.2,0.9433075167287696,0.00530638522015646,0.01689459412005696,0.3879496756437979,0.07461654016445288,0.4598,-0.017427433781522284,Urban/High,High
1769,Cheshire County,New Hampshire,NH,33005,45389,20083,24579,223,0.44246403313578186,0.541518870210844,0.00491308466809138,Harris,Biden,Clinton,81001,43.5,0.9189031126129054,0.00804470725843134,0.02474494768990837,0.35315413159561954,0.08943713099820551,0.4201,0.09905483707506213,Urban/High,High
1770,Coos County,New Hampshire,NH,33007,17322,9734,7367,53,0.5619443482276874,0.4252973097794712,0.0030596928761113,Trump,Trump,Trump,58439,49.9,0.9285350156120564,0.01707767794558083,0.02278085770725801,0.2016981671225048,0.12856948599401685,0.4748,-0.13664703844821613,Suburban/Mid,Medium
1771,Grafton County,New Hampshire,NH,33009,55895,21909,32993,342,0.3919670811342696,0.5902674657840594,0.00611861526075677,Harris,Biden,Clinton,84021,44,0.8812214605651761,0.01330659662812367,0.02836778953563138,0.44837467402510767,0.10125158205596962,0.4918,0.19830038464978983,Urban/High,High
1772,Hillsborough County,New Hampshire,NH,33011,234440,112057,118776,1120,0.4779773076266849,0.5066370926463061,0.00477734175055451,Harris,Biden,Trump,100436,41,0.8094845690929809,0.02577389977680043,0.08250143619976832,0.40620348208137974,0.06510219167298664,0.428,0.028659785019621187,Urban/High,High
1773,Merrimack County,New Hampshire,NH,33013,92978,43364,48181,409,0.4663898986857106,0.5181978532556089,0.00439889006001419,Harris,Biden,Clinton,93944,42.6,0.9060238165890412,0.01598524042369273,0.02633887677560025,0.3807981296068248,0.0709465119863817,0.4348,0.05180795456989823,Urban/High,High
1774,Rockingham County,New Hampshire,NH,33015,202922,102539,97611,806,0.5053123860399562,0.481027192714442,0.00397196952523629,Trump,Biden,Trump,113927,44.8,0.9001775112481595,0.00856026711816952,0.03524370749425374,0.44780564596762185,0.04774125516527285,0.4285,-0.02428519332551421,Urban/High,High
1775,Strafford County,New Hampshire,NH,33017,76688,33162,42373,363,0.4324274984352181,0.5525375547673691,0.00473346547047778,Harris,Biden,Clinton,86564,37.9,0.8811397949037141,0.0121448577913058,0.03119710345141677,0.3849487476001752,0.08810956494833609,0.418,0.120110056332151,Urban/High,High
1776,Sullivan County,New Hampshire,NH,33019,25221,12484,12317,124,0.4949843384481186,0.48836287220966657,0.00491653780579675,Trump,Biden,Trump,75929,47.3,0.917801925153346,0.00852305359645294,0.02000964873992051,0.3051616044798831,0.10802534072048064,0.4785,-0.006621466238452056,Urban/High,High
1777,Atlantic County,New Jersey,NJ,34001,129759,65817,61879,636,0.507224932374633,0.476876363103908,0.004901394122951,Trump,Biden,Clinton,76819,42.2,0.545321509697711,0.13850908614363097,0.19907245617100588,0.3116130705394191,0.1310657950514268,0.4761,-0.030348569270724934,Urban/High,High
1778,Bergen County,New Jersey,NJ,34003,459077,217096,232660,5349,0.47289670360309927,0.5067995129357384,0.01165164013880024,Harris,Biden,Clinton,123715,42.1,0.5247953058340848,0.05714677752674353,0.22105398772620577,0.5261504255811656,0.06718557620786332,0.4725,0.03390280933263917,Urban/High,High
